Date,Total Volume,4046,4225,4770,Total Bags,Small Bags,Large Bags,XLarge Bags,type,year,region
2018-01-07,85697.65,45936.53,2658.28,7511.15,29591.69,21784.14,7752.83,54.72,conventional,2018,Boise
2018-03-11,8686.28,202.25,688.21,0,7795.82,7614.44,181.38,0,organic,2018,Orlando
2018-03-18,202790.74,29398.11,70514.05,8.08,102870.5,102717.5,153,0,organic,2018,California
2018-01-21,65835.39,3266.67,17088.92,9.85,45469.95,32422.77,13047.18,0,organic,2018,Plains
2018-01-21,4170.14,1,1008.63,0,3160.51,1596.03,1564.48,0,organic,2018,Louisville
2018-01-28,414781.12,262391.05,28265.08,1290.4,122834.59,75243.3,47547.96,43.33,conventional,2018,Orlando
2018-03-18,45505,2132.2,6130.5,76.41,37165.89,37157.4,8.49,0,organic,2018,BaltimoreWashington
2018-01-28,88197.75,25211.46,28636.94,406.68,33942.67,23389.62,10519.31,33.74,conventional,2018,Spokane
2018-03-25,3911075.35,967164.69,1347066.73,25014.31,1571829.62,1390840.94,164970.47,16018.21,conventional,2018,Midsouth
2018-02-25,7970.31,1546.57,774.53,0,5649.21,3548.89,2100.32,0,organic,2018,StLouis
2018-02-04,185270.31,4670.38,53564.29,0,126791.01,114470.1,12320.91,0,organic,2018,GreatLakes
2018-01-21,30143.3,7841.79,687.2,32.61,21581.7,20613.26,968.44,0,organic,2018,Denver
2018-02-11,11883.93,23.95,4455.68,8.38,7395.92,7389.71,6.21,0,organic,2018,HartfordSpringfield
2018-03-25,2120511.03,837700.97,162473.38,4190.48,1116146.2,952254.7,161188.17,2703.33,conventional,2018,Houston
2018-02-04,2381742.59,952746.89,300383.28,7990.32,1120622.1,1010539.42,109978.24,104.44,conventional,2018,Houston
2018-02-11,2198997.16,957709.32,540048.54,6998.12,694241.18,526134.96,167565.02,541.2,conventional,2018,Plains
2018-02-25,20171.93,1274.61,13035.32,0,5862,5858.67,3.33,0,organic,2018,SanDiego
2018-01-28,6297.35,1399.87,649.18,0,4248.3,2360,1888.3,0,organic,2018,StLouis
2018-01-07,10293.36,1701.33,2012.1,0,6579.93,6553.06,26.87,0,organic,2018,LasVegas
2018-01-21,6610010.64,2378177.09,2590301.7,122950.68,1518581.17,1431898.88,24801.59,61880.7,conventional,2018,California
2018-03-11,3874143.18,1003594.96,1291212.19,26832.41,1552503.62,1389780.99,153631.49,9091.14,conventional,2018,Midsouth
2018-02-18,185003.97,103477.92,10571.97,409.49,70544.59,34243.08,36218.18,83.33,conventional,2018,Jacksonville
2018-02-04,858101.65,311038.84,318396.18,23719.23,204947.4,193681.96,8547.66,2717.78,conventional,2018,SanDiego
2018-03-18,209053.83,55659.94,43568.23,225.48,109600.18,86740.75,22179.43,680,conventional,2018,Roanoke
2018-03-04,2980.6,109.72,904.11,0,1966.77,526.56,1440.21,0,organic,2018,Boise
2018-03-18,1362250.25,656842.99,247599.72,4978.69,452828.85,329530.61,103951.68,19346.56,conventional,2018,DallasFtWorth
2018-01-07,502851.14,10284.45,394541.74,4357.02,93667.93,23938.29,69729.64,0,conventional,2018,NorthernNewEngland
2018-03-25,57606.42,2002.4,5548.18,82.68,49973.16,49957.61,15.55,0,organic,2018,BaltimoreWashington
2018-03-04,35296.54,1772,6857.18,1.74,26665.62,1752.33,24882.44,30.85,organic,2018,Portland
2018-01-14,8138.94,2054.96,1185.62,0,4898.36,2004.4,2893.96,0,organic,2018,StLouis
2018-01-28,44059.08,1236.06,8807.18,147.27,33868.57,33859.68,8.89,0,organic,2018,BaltimoreWashington
2018-03-25,345963.16,17715.06,243023.15,242.2,84982.75,82409.99,1066.1,1506.66,conventional,2018,HartfordSpringfield
2018-02-04,853642.9,564685.19,79267.58,1096.9,208593.23,91618.58,116804.65,170,conventional,2018,Tampa
2018-01-21,460708.82,192219.39,122174.21,17624.92,128690.3,121675.53,4729.22,2285.55,conventional,2018,SanDiego
2018-01-28,957086.16,479147.93,179489.19,7314.98,291134.06,143430.96,147376.43,326.67,conventional,2018,WestTexNewMexico
2018-01-28,13125.79,1802.37,2243.06,0,9080.36,9073.81,6.55,0,organic,2018,PhoenixTucson
2018-02-11,175088.87,4475.83,46711.13,1.63,123641.16,109613.32,14027.84,0,organic,2018,GreatLakes
2018-01-21,13766.76,1191.92,2452.79,727.94,9394.11,9351.8,42.31,0,organic,2018,WestTexNewMexico
2018-03-11,275804.74,65139.45,22713.79,10175.31,177776.19,146773.92,30140.64,861.63,conventional,2018,CincinnatiDayton
2018-01-28,435490.6,209197.71,72212.81,3511.52,150568.56,109267.86,38526.25,2774.45,conventional,2018,SouthCarolina
2018-03-11,90823.29,9823.97,45835.73,107.7,35055.89,20163.08,14891.7,1.11,conventional,2018,Syracuse
2018-03-18,3395262.7,1116865.19,700177.12,62395.31,1515825.08,1435807.52,25385.22,54632.34,conventional,2018,LosAngeles
2018-01-07,567488.01,107127.71,220686.01,14535.35,225138.94,156850.43,67977.85,310.66,conventional,2018,Portland
2018-03-18,69790.75,5124.88,20091.33,14.68,44559.86,32906.16,11653.7,0,organic,2018,Plains
2018-03-18,31736.66,537.35,22724.89,0,8474.42,8472.87,1.55,0,organic,2018,HartfordSpringfield
2018-02-18,157146.89,4271.27,44540.75,1.63,108112.62,98871.98,9240.64,0,organic,2018,GreatLakes
2018-03-18,191261.08,90217.1,6557.08,418.97,94067.93,85441.83,8175.36,450.74,conventional,2018,StLouis
2018-02-25,113183.43,42116.22,7518.83,11798.39,51749.99,17586.21,33806.52,357.26,conventional,2018,Boise
2018-02-25,209180.18,55429.58,28466.82,3406.16,121877.62,85192.08,34250.82,2434.72,conventional,2018,Columbus
2018-02-11,95011.27,25569.06,24035.03,453.07,44954.11,21460.59,23406.38,87.14,conventional,2018,Spokane
2018-03-04,458200.4,34173.58,343496.99,1176.07,79353.76,29431.43,49209,713.33,conventional,2018,NorthernNewEngland
2018-01-28,537883.88,90381.5,256525.12,390.07,190587.19,183977.34,6289.85,320,conventional,2018,Philadelphia
2018-03-04,91070.8,44454.46,1835.89,10101.52,34678.93,26585.16,8061.36,32.41,conventional,2018,Boise
2018-02-25,14215.62,161.11,5650.36,151.56,8252.59,7736.17,516.42,0,organic,2018,RaleighGreensboro
2018-03-11,48044.77,1885.84,6874.81,96.69,39187.43,39177.43,10,0,organic,2018,BaltimoreWashington
2018-02-11,74511.33,3686.19,16026.88,0,54798.26,38151.7,16646.56,0,organic,2018,Plains
2018-03-25,1203274.11,198289.36,895797.12,2202.74,106984.89,103033.73,186.2,3764.96,conventional,2018,SanFrancisco
2018-01-28,221273.84,103525.83,11727.15,500.49,105520.37,79909.39,24040.98,1570,conventional,2018,Nashville
2018-01-21,12308.98,97.64,4096.79,1.39,8113.16,8079.06,34.1,0,organic,2018,HartfordSpringfield
2018-03-18,105304.65,13234.86,61037.58,55,30977.21,26755.9,3721.31,500,conventional,2018,Albany
2018-02-18,5389.68,149.89,1094.56,2.62,4142.61,2283.94,1858.67,0,organic,2018,Jacksonville
2018-01-07,48277.42,123.72,6416.92,209.38,41527.4,41246.49,280.91,0,organic,2018,RaleighGreensboro
2018-03-25,31275.39,1746.29,8110.67,0,21418.43,1712.1,19700.47,5.86,organic,2018,Portland
2018-02-25,24475.48,9731.2,11686.51,0,3057.77,3057.77,0,0,organic,2018,SanFrancisco
2018-03-25,277267.97,70493.35,27183.18,9616.52,169974.92,140702.4,20939.89,8332.63,conventional,2018,CincinnatiDayton
2018-01-14,2409159.6,1104367.71,403918.08,101443.02,799430.79,739977.4,16783.17,42670.22,conventional,2018,LosAngeles
2018-02-18,17875.93,946.25,10002.06,0,6927.62,6917.62,10,0,organic,2018,SanDiego
2018-02-25,11946.22,36.46,5987.21,190.71,5731.84,5667.58,64.26,0,organic,2018,Charlotte
2018-01-21,23115.66,2121.11,2654.73,3.61,18336.21,18326.57,9.64,0,organic,2018,Philadelphia
2018-01-14,9598.35,187.7,2080.55,0,7330.1,5644.04,1686.06,0,organic,2018,Roanoke
2018-02-04,759532.37,511953.91,60712.96,1345,185520.5,88148.1,97195.73,176.67,conventional,2018,Orlando
2018-02-04,287728.25,82020.39,55243.26,294.67,150169.93,116918.04,32938.52,313.37,conventional,2018,Roanoke
2018-02-25,538360.91,175663.85,163499.41,15737.33,183460.32,174528.26,6291.5,2640.56,conventional,2018,SanDiego
2018-03-11,17722.27,147.46,8428.14,2.8,9143.87,9143.87,0,0,organic,2018,HartfordSpringfield
2018-03-18,38845.77,10129.17,10074.1,0,18642.5,18639.17,3.33,0,organic,2018,SanFrancisco
2018-02-11,2855.33,46.25,791.61,0,2017.47,666.38,1351.09,0,organic,2018,Boise
2018-03-25,182492.41,5140.14,51115.63,0,125061.81,102033.82,23027.99,0,organic,2018,GreatLakes
2018-02-25,7371.84,470.96,1510.35,0,5390.53,4640.71,749.82,0,organic,2018,Columbus
2018-01-07,685417.51,12012.96,557314.83,4961.24,111128.48,58834.32,52294.16,0,conventional,2018,Boston
2018-01-14,23359.01,119.42,6900.26,219.92,16119.41,15798.76,320.65,0,organic,2018,RaleighGreensboro
2018-03-04,11250.57,810.62,4420.73,0,6019.22,4449.27,1569.95,0,organic,2018,CincinnatiDayton
2018-01-14,216681.04,52253.4,95353.95,0,69073.69,69054.51,19.18,0,organic,2018,California
2018-03-04,17987.77,78.5,7765.2,0,10144.07,10144.07,0,0,organic,2018,GrandRapids
2018-02-18,15443.91,145.58,4665.8,78.05,10554.48,9900.82,653.66,0,organic,2018,SouthCarolina
2018-02-04,5109.24,54.15,2042.32,0,3012.77,2310.41,702.36,0,organic,2018,Nashville
2018-02-11,9320.83,139.48,429.95,0,8751.4,8423.13,328.27,0,organic,2018,MiamiFtLauderdale
2018-03-18,2346527.89,948199.79,630350.03,9313.26,758664.81,701598.07,55972.31,1094.43,conventional,2018,Plains
2018-02-18,29699.89,0,195.2,0,29504.69,29504.69,0,0,organic,2018,NorthernNewEngland
2018-03-25,207028.28,2946.6,85213.8,63349.05,55518.83,29054.93,7662.55,18801.35,conventional,2018,GrandRapids
2018-01-14,29468.36,12.77,2380.23,0,27075.36,23926.76,3148.6,0,organic,2018,Boston
2018-02-04,3316494.76,1609104.94,827998.81,9830.1,869560.91,678696.23,190573.14,291.54,conventional,2018,Plains
2018-01-14,762997.53,82376.44,440322.05,134141.55,106157.49,93374.57,12782.92,0,conventional,2018,Chicago
2018-02-18,515022.94,16054.89,378699.13,2422.76,117846.16,99085.39,17672.99,1087.78,conventional,2018,Boston
2018-02-04,35123.48,2697.49,4591.06,0,27834.93,1185.52,26586.83,62.58,organic,2018,Portland
2018-03-11,108114.03,10655.17,33419.62,144.52,63894.72,63842.58,52.14,0,organic,2018,NewYork
2018-01-28,461179.38,294233.52,36783.53,958.61,129203.72,77554.08,51622.97,26.67,conventional,2018,Tampa
2018-02-04,1272039.8,531469.08,368948.26,13078.2,358544.26,127833.03,229786.03,925.2,conventional,2018,WestTexNewMexico
2018-03-25,5750.56,266.92,1707.42,2.21,3774.01,638.89,3105.71,29.41,organic,2018,Spokane
2018-01-21,7491.53,1096.07,1280.31,0,5115.15,5115.15,0,0,organic,2018,LasVegas
2018-01-28,281913.49,78131.98,27858.19,11786.66,164136.66,155062.73,9071.23,2.7,conventional,2018,CincinnatiDayton
2018-02-04,27155.44,10163.94,216.52,0,16774.98,16644.99,129.99,0,organic,2018,Houston
2018-03-04,1931495.66,62328.7,1324579.73,754.74,543832.49,511679.31,29854.29,2298.89,conventional,2018,NewYork
2018-02-04,391780.25,186689.66,15471.74,466.2,189152.65,141976.99,45308.77,1866.89,conventional,2018,Nashville
2018-01-21,482904.74,312991.46,36478.07,1521.7,131913.51,72049.51,59856.21,7.79,conventional,2018,Orlando
2018-01-07,98540.22,2940.63,76192.61,42.63,19364.35,8633.09,10707.93,23.33,conventional,2018,Albany
2018-01-21,161887.27,8269.77,75965.53,61.69,77590.28,26340.41,51249.87,0,conventional,2018,BuffaloRochester
2018-02-04,1051039.26,78861.85,452243.28,15405.98,504528.15,111755.8,391141.49,1630.86,conventional,2018,Portland
2018-03-11,529200.61,333909.79,33091.99,1477.79,160721.04,91546.69,68931.02,243.33,conventional,2018,Orlando
2018-02-18,31029.02,6697.58,149.14,0,24182.3,24082.3,100,0,organic,2018,Houston
2018-03-18,18371.03,836.22,10877.69,0,6657.12,6657.12,0,0,organic,2018,SanDiego
2018-03-11,580771.43,372746.58,45277.75,1442.66,161304.44,92677.26,68493.85,133.33,conventional,2018,Tampa
2018-02-18,796515.52,92816.97,487724.44,4694.08,211280.03,206322.72,4030.64,926.67,conventional,2018,BaltimoreWashington
2018-01-21,6871.05,76.66,407.09,0,6387.3,6375.55,11.75,0,organic,2018,Tampa
2018-01-07,464720.86,192510.16,118483.12,19625.38,134102.2,125040.09,6169.89,2892.22,conventional,2018,SanDiego
2018-03-25,99982.71,23281.1,29539.62,544.24,46617.75,22506.27,23986.48,125,conventional,2018,Spokane
2018-03-18,209169.31,51782,34392.89,8471.15,114523.27,98947.12,12343.98,3232.17,conventional,2018,Indianapolis
2018-01-07,842141.42,132853.21,475772.58,139314.8,94200.83,85019.84,9161.86,19.13,conventional,2018,Chicago
2018-01-07,68938.02,3687.73,46420.2,60.09,18770,5075.27,13694.73,0,conventional,2018,Syracuse
2018-01-07,27296.2,3740.22,6593.66,0,16962.32,1579.33,15382.99,0,organic,2018,Portland
2018-01-28,7110840.99,3754423.75,780891.92,46906.91,2528618.41,2119296.19,408000.54,1321.68,conventional,2018,SouthCentral
2018-01-14,3737.85,0,1199.91,0,2537.94,1769.94,768,0,organic,2018,Louisville
2018-01-28,137453.79,29301.71,4418.91,0,103733.17,98629.14,5104.03,0,organic,2018,SouthCentral
2018-02-18,167193.75,27895.41,73827.57,0,65470.77,65435.09,35.68,0,organic,2018,California
2018-02-25,7648478.57,3888705.13,989820.91,28149.02,2741803.51,2257193.31,420376.57,64233.63,conventional,2018,SouthCentral
2018-02-04,16666.13,132.57,4063.83,102.86,12366.87,11819.92,546.95,0,organic,2018,SouthCarolina
2018-02-04,9193.3,261.74,589.27,0,8342.29,7622.22,720.07,0,organic,2018,MiamiFtLauderdale
2018-02-18,17597.12,1892.05,1928.36,0,13776.71,13553.53,223.18,0,organic,2018,WestTexNewMexico
2018-03-25,74180.36,4775.73,19162.3,0,50242.33,38235.54,12006.79,0,organic,2018,Plains
2018-01-14,132716.65,2444.54,60928.74,30487.47,38855.9,27912.73,1824.11,9119.06,conventional,2018,GrandRapids
2018-02-11,10754.39,535.84,3567.35,0,6651.2,5192.81,1458.39,0,organic,2018,CincinnatiDayton
2018-01-14,36501.82,8395.91,839.11,53.61,27213.19,25789.59,1423.6,0,organic,2018,Denver
2018-02-25,31548.98,4302.81,8227.53,4.2,19014.44,19011.11,3.33,0,organic,2018,Philadelphia
2018-01-28,8251.66,45.63,737.22,0,7468.81,7468.81,0,0,organic,2018,GrandRapids
2018-01-07,17489.58,2894.77,2356.13,224.53,12014.15,11988.14,26.01,0,organic,2018,WestTexNewMexico
2018-02-18,4112725.9,371846.83,2539306.99,6573.57,1194998.51,976712.55,207823.43,10462.53,conventional,2018,Northeast
2018-01-28,188556.57,103226.13,11072.2,397.94,73860.3,40095.88,33517.75,246.67,conventional,2018,Jacksonville
2018-02-04,188654.47,13478.37,99364.48,84.19,75727.43,14935.4,60228.7,563.33,conventional,2018,BuffaloRochester
2018-01-14,289124.31,6006.14,215891.85,128.82,67097.5,60219.1,6878.4,0,conventional,2018,HartfordSpringfield
2018-01-14,360772.32,88430.39,138123.95,6178.1,128039.88,119713.01,8326.87,0,conventional,2018,RaleighGreensboro
2018-02-11,93106.27,48308.72,2816.31,10558.83,31422.41,19862.62,11540.14,19.65,conventional,2018,Boise
2018-01-28,40770.94,215.4,31318.93,0,9236.61,9236.61,0,0,organic,2018,Chicago
2018-03-18,1113242.82,114754.38,505245.36,5034.83,488208.25,483402.85,2918.73,1886.67,conventional,2018,BaltimoreWashington
2018-03-25,2321.82,42.95,272.41,0,2006.46,1996.46,10,0,organic,2018,Albany
2018-01-14,7957.68,50.65,203.7,0,7703.33,7700,3.33,0,organic,2018,MiamiFtLauderdale
2018-02-25,7115.37,10.15,1084.45,0,6020.77,6007.44,13.33,0,organic,2018,GrandRapids
2018-01-14,16151.7,291.55,3583.4,0,12276.75,7227.8,5048.95,0,organic,2018,Atlanta
2018-03-11,279645.04,65731.37,115236.06,174.48,98503.13,87461.84,9219.07,1822.22,conventional,2018,HarrisburgScranton
2018-02-25,10821.89,652.89,894.42,0,9274.58,7767.78,1506.8,0,organic,2018,MiamiFtLauderdale
2018-02-11,507333.47,87666.45,146006.56,17712.54,255947.92,156038.59,99378.83,530.5,conventional,2018,Portland
2018-03-11,512155.1,165801.09,124279.19,16482.97,205591.85,197838.66,6495.41,1257.78,conventional,2018,SanDiego
2018-01-28,17579.47,1145.64,8284.41,0,8149.42,8149.42,0,0,organic,2018,SanDiego
2018-02-04,17541.66,580.19,2434.85,0,14480.83,13820.72,660.11,0,organic,2018,Detroit
2018-02-11,92968.52,11627.06,23735.33,0,57606.13,57577.44,28.69,0,organic,2018,LosAngeles
2018-01-07,98765.23,1404.78,33170.68,11.77,64178,2054.96,62104.14,18.9,organic,2018,Seattle
2018-01-21,527860.09,69862.88,303263.33,383.99,154349.89,144550.12,9797.01,2.76,conventional,2018,Philadelphia
2018-02-11,168311.26,30354,56580.92,0,81376.34,81344.22,32.12,0,organic,2018,California
2018-03-11,904333.98,270255.15,434279.15,2517.79,197281.89,193813.92,196.57,3271.4,conventional,2018,SanFrancisco
2018-03-18,6579144.13,3289390.32,1115203.69,28384.4,2146165.72,1625982.91,455350.18,64832.63,conventional,2018,SouthCentral
2018-03-11,8634.75,2317.5,3561.2,0,2756.05,2752.63,3.42,0,organic,2018,Sacramento
2018-01-07,243301.08,69157.01,80320.79,4915.1,88908.18,84280.34,4627.84,0,conventional,2018,Charlotte
2018-02-25,36823.42,8387.3,751.32,24.81,27659.99,26783.45,876.54,0,organic,2018,Denver
2018-03-25,11040.51,209.54,1106.74,0,9724.23,8756.67,967.56,0,organic,2018,Orlando
2018-02-04,7363.56,89.59,440.31,0,6833.66,6827.78,5.88,0,organic,2018,Tampa
2018-01-21,135196.35,3133.37,116520.88,88.78,15453.32,10023.79,5429.53,0,conventional,2018,Albany
2018-02-25,112128.84,12369.59,43197.79,217.92,56343.54,56343.54,0,0,organic,2018,NewYork
2018-02-04,19108.24,5.37,268.37,0,18834.5,18834.5,0,0,organic,2018,NorthernNewEngland
2018-03-11,52514.65,1549.8,20242.92,0,30687.37,27074.68,3612.69,0,organic,2018,Detroit
2018-02-11,305400.41,98065.66,31216.87,11211.24,164906.64,124062.8,34478.97,6364.87,conventional,2018,CincinnatiDayton
2018-03-18,1243926.96,630826.45,184825.84,4011.21,424263.46,322054.35,99304.67,2904.44,conventional,2018,Houston
2018-02-11,1071952.06,544075.54,189862.1,7194.15,330820.27,113338.76,215753.74,1727.77,conventional,2018,WestTexNewMexico
2018-02-25,4988.75,106.24,915.35,0,3967.16,2877.78,1089.38,0,organic,2018,Jacksonville
2018-03-04,400047.47,89601.76,41375.29,26105.84,242964.58,216775.85,13655.21,12533.52,conventional,2018,Detroit
2018-02-11,856022.49,580099.01,76468.67,2153.49,197301.32,106427.69,90813.63,60,conventional,2018,MiamiFtLauderdale
2018-03-18,9095.2,110.35,2580.21,0,6404.64,4667.07,1737.57,0,organic,2018,Roanoke
2018-01-14,37347.89,19301.15,14957.23,0,3089.51,3089.51,0,0,organic,2018,SanFrancisco
2018-01-28,7669.31,564.77,1557.33,0,5547.21,4090.06,1457.15,0,organic,2018,Columbus
2018-03-11,5905.79,1.3,1528.74,0,4375.75,2099.42,2276.33,0,organic,2018,Louisville
2018-01-21,17566.45,105.95,4280.36,73.29,13106.85,11152.35,1954.5,0,organic,2018,SouthCarolina
2018-02-18,12131.04,542.58,103.62,0,11484.84,5283.46,6201.38,0,organic,2018,BuffaloRochester
2018-01-14,1003142.47,178992.28,323916.08,11963.62,488270.49,121454.8,366815.69,0,conventional,2018,Denver
2018-02-18,1807033.26,772199.5,506014.94,6634.13,522184.69,422152.59,99678.78,353.32,conventional,2018,Plains
2018-02-11,292742.42,73304.78,95360.46,1648.41,122428.77,107274.6,14805.83,348.34,conventional,2018,RichmondNorfolk
2018-03-18,552900.21,96399.53,130874.15,4769.76,320856.77,312969.23,7886.43,1.11,conventional,2018,RaleighGreensboro
2018-03-11,227995.61,56419.41,46098.37,6226.22,119251.61,104102.69,13239.57,1909.35,conventional,2018,Indianapolis
2018-03-04,27608.16,622.71,19631.02,0,7354.43,7354.43,0,0,organic,2018,HartfordSpringfield
2018-02-04,1381528.74,234985.26,468889.32,11698.36,665955.8,88502.27,577453.53,0,conventional,2018,Denver
2018-01-07,16746.82,5150.82,9366.31,0,2229.69,2229.69,0,0,organic,2018,SanDiego
2018-02-11,8043965.41,3886584.49,917502.14,24745.18,3215133.6,2589009.32,574460.87,51663.41,conventional,2018,SouthCentral
2018-02-25,196615.34,37683.05,50954.95,6621.44,101355.9,74496.52,21698.04,5161.34,conventional,2018,Indianapolis
2018-02-04,1885401.44,855815.37,340887.07,6655.47,682043.53,583353.2,86725.24,11965.09,conventional,2018,DallasFtWorth
2018-03-04,18968.96,659.11,396.33,20.94,17892.58,17889.25,3.33,0,organic,2018,HarrisburgScranton
2018-03-04,597351.68,372631.01,48784.93,1465.95,174469.79,88569.48,85746.97,153.34,conventional,2018,Tampa
2018-01-28,468915.38,158788.12,233834.71,1129.27,75163.28,67847.8,1197.57,6117.91,conventional,2018,Sacramento
2018-02-04,8082.68,205.29,1857.77,0,6019.62,5345.21,674.41,0,organic,2018,Roanoke
2018-01-28,3857262.14,818434.82,1243174.16,259671.42,1535981.74,1200021.74,312985.52,22974.48,conventional,2018,GreatLakes
2018-01-21,88727.77,49711.32,2157.11,6343.03,30516.31,22463.22,8026.61,26.48,conventional,2018,Boise
2018-01-07,197919.4,116008.83,13934.03,395.16,67581.38,26811.45,40448.82,321.11,conventional,2018,Jacksonville
2018-03-04,5054856.62,2956740.05,410652.92,18500.63,1668963.02,1016239.81,640717.65,12005.56,conventional,2018,Southeast
2018-03-11,2152113.24,917962.76,512519.24,7989.48,713641.76,630813.83,77037.43,5790.5,conventional,2018,Plains
2018-02-11,2051389.99,169218.18,1319012.42,1222.29,561937.1,539237.71,21409.81,1289.58,conventional,2018,NewYork
2018-02-11,18314.18,217.6,254.81,20.89,17820.88,17798.66,22.22,0,organic,2018,HarrisburgScranton
2018-01-28,119606.35,37562.68,19312.87,1415.85,61314.95,42492.34,18822.61,0,conventional,2018,Pittsburgh
2018-03-04,1051308.5,386100.25,426277.63,2512.69,236417.93,231913.11,1286.43,3218.39,conventional,2018,SanFrancisco
2018-01-21,183347.37,83017.19,32323.3,2721.64,65285.24,36503.46,28781.78,0,conventional,2018,Pittsburgh
2018-01-14,291320.91,131981.77,22212.81,355.01,136771.32,97153.34,38004.65,1613.33,conventional,2018,Nashville
2018-03-18,759157.5,66714.53,222709.52,18614.12,451119.33,144978.05,305017.82,1123.46,conventional,2018,Portland
2018-01-28,4300.76,195.24,1169.26,0,2936.26,535.55,2400.71,0,organic,2018,Spokane
2018-01-28,3647362.37,778524.44,1643934.63,24013.62,1200889.68,1039975.99,157317.79,3595.9,conventional,2018,Midsouth
2018-01-28,105025.45,66653.8,1971.68,6961.61,29438.36,20717.06,8682.47,38.83,conventional,2018,Boise
2018-01-14,22637.04,6,211.84,0,22419.2,22419.2,0,0,organic,2018,NorthernNewEngland
2018-02-25,772848.65,62880.59,259931.89,16312.94,433723.23,101200.06,328765.75,3757.42,conventional,2018,Portland
2018-03-18,3944850.17,784915.67,952233.04,348177.94,1859523.52,1416662.42,381069.68,61791.42,conventional,2018,GreatLakes
2018-02-11,24728.12,3.67,1795.79,3.67,22924.99,19367.62,3557.37,0,organic,2018,Boston
2018-03-18,63356.5,1452.72,18641.57,0,43210.85,22871.48,20339.37,0,organic,2018,Detroit
2018-02-11,46355.69,1457.17,9060.57,68.22,35769.73,35769.73,0,0,organic,2018,BaltimoreWashington
2018-01-07,2103531.72,1026303.18,570087.19,6096.19,501045.16,384809.96,116197.07,38.13,conventional,2018,Plains
2018-02-18,2064.9,0,1076.45,0,988.45,975.57,12.88,0,organic,2018,Louisville
2018-01-14,3537243.04,793349.35,1435754.49,27610.81,1280528.39,1025338.52,251804.63,3385.24,conventional,2018,Midsouth
2018-01-07,283678.88,5732.13,214934.82,136.28,62875.65,49441.07,13434.58,0,conventional,2018,HartfordSpringfield
2018-02-18,27960.77,11.63,1603.22,0,26345.92,22938.29,3407.63,0,organic,2018,Boston
2018-03-25,698961.15,474642.82,53923.97,2049.21,168345.15,106478.51,61776.64,90,conventional,2018,MiamiFtLauderdale
2018-02-18,143871.75,1921.26,46210.79,26232.82,69506.88,55370.67,5586.21,8550,conventional,2018,GrandRapids
2018-01-07,317209.9,113445.48,103827.25,5071.98,94865.19,90848.07,4017.12,0,conventional,2018,RaleighGreensboro
2018-03-25,165209.29,80921.04,7515.78,518.71,76253.76,65742.81,10499.14,11.81,conventional,2018,StLouis
2018-01-07,171869.94,93054.39,13758.41,541.05,64516.09,53120.31,11395.78,0,conventional,2018,StLouis
2018-03-18,5793.89,242.52,1753.53,0,3797.84,837.78,2947.85,12.21,organic,2018,Spokane
2018-01-21,6887.8,1559.68,823.81,0,4504.31,2868.51,1635.8,0,organic,2018,StLouis
2018-03-25,1803351.21,788734.28,219585.81,6423.31,788607.81,673212.32,94356.41,21039.08,conventional,2018,DallasFtWorth
2018-01-14,747864.18,76227.53,252457.95,17693.46,401485.24,99618.49,300591.83,1274.92,conventional,2018,Portland
2018-01-28,8243.33,221.71,2293.88,0,5727.74,4884.05,843.69,0,organic,2018,Roanoke
2018-01-14,13514.36,3618.9,2795.53,0,7099.93,7086.72,13.21,0,organic,2018,PhoenixTucson
2018-01-07,16925.62,3822.41,2695.1,0,10408.11,10364.12,43.99,0,organic,2018,PhoenixTucson
2018-03-04,459124.87,144401.02,122241.79,18028.76,174453.3,165182.9,6458.18,2812.22,conventional,2018,SanDiego
2018-01-28,432600.1,7854.32,360244.35,237.31,64264.12,60495.46,3601.99,166.67,conventional,2018,HartfordSpringfield
2018-02-18,8534.53,131.47,781,0,7622.06,6452.23,1169.83,0,organic,2018,Tampa
2018-03-25,4245947.2,860997.47,1144066.23,459002.28,1781881.22,1397088.59,282886.2,101906.43,conventional,2018,GreatLakes
2018-02-25,984000.13,383689.73,431346.38,2127.86,166836.16,162913.33,609.2,3313.63,conventional,2018,SanFrancisco
2018-03-18,16113.35,558.54,106.27,0,15448.54,4270.87,11177.67,0,organic,2018,BuffaloRochester
2018-01-28,2893717.97,1134192.09,707838.42,81296.65,970390.81,911703.94,16595.96,42090.91,conventional,2018,LosAngeles
2018-03-25,118503.55,12695.3,35094.5,205.59,70508.16,70377.52,130.64,0,organic,2018,NewYork
2018-01-07,41573.25,118.84,29600.36,0,11854.05,11850.72,3.33,0,organic,2018,Chicago
2018-03-18,311526.49,76056.35,92588.91,7007.47,135873.76,80016.52,55393.91,463.33,conventional,2018,LasVegas
2018-02-25,836294.71,104218.01,479773.13,4765.7,247537.87,243370.62,3930.59,236.66,conventional,2018,BaltimoreWashington
2018-03-04,371269.22,83041.34,107504.82,6520.79,174202.27,93651.31,80100.96,450,conventional,2018,LasVegas
2018-01-07,126323.33,25296.77,3848.62,3,97174.94,90151.57,7023.37,0,organic,2018,SouthCentral
2018-02-25,7788.21,230.68,237.47,0,7320.06,7169.99,150.07,0,organic,2018,NewOrleansMobile
2018-02-11,6718358.1,2787033.93,1781591.88,119593.17,2030139.12,1930311.89,31301.69,68525.54,conventional,2018,California
